1.195.131.251,#genre#
深圳卫视,http://183.185.254.246:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://183.185.254.246:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://183.185.254.246:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://183.185.254.246:9999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://183.185.254.246:9999/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://183.185.254.246:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://183.185.254.246:9999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://183.185.254.246:9999/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://183.185.254.246:9999/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://183.185.254.246:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://183.185.254.246:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://183.185.254.246:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://183.185.254.246:9999/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://183.185.254.246:9999/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://183.185.254.246:9999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://183.185.254.246:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://183.185.254.246:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://183.185.254.246:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://183.185.254.246:9999/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://183.185.254.246:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://183.185.254.246:9999/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0

183.186.89,#genre#
CCTV1-综合,http://183.186.89.104:8899/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://183.186.89.104:8899/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://183.186.89.104:8899/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://183.186.89.104:8899/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://183.186.89.104:8899/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://183.186.89.104:8899/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://183.186.89.104:8899/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://183.186.89.104:8899/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://183.186.89.104:8899/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://183.186.89.104:8899/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://183.186.89.104:8899/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://183.186.89.104:8899/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://183.186.89.104:8899/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://183.186.89.104:8899/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://183.186.89.104:8899/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育高清,http://183.186.89.104:8899/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://183.186.89.104:8899/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://183.186.89.104:8899/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://183.186.89.104:8899/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://183.186.89.104:8899/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://183.186.89.104:8899/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://183.186.89.104:8899/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://183.186.89.104:8899/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://183.186.89.104:8899/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://183.186.89.104:8899/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://183.186.89.104:8899/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://183.186.89.104:8899/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://183.186.89.104:8899/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.186.89.104:8899/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://183.186.89.104:8899/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://183.186.89.104:8899/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://183.186.89.104:8899/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://183.186.89.104:8899/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://183.186.89.104:8899/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://183.186.89.104:8899/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://183.186.89.104:8899/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://183.186.89.104:8899/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://183.186.89.104:8899/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://183.186.89.104:8899/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://183.186.89.104:8899/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0

183.66.15,#genre#
CCTV1-综合,http://183.66.15.146:60901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://183.66.15.146:60901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://183.66.15.146:60901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://183.66.15.146:60901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://183.66.15.146:60901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://183.66.15.146:60901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://183.66.15.146:60901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://183.66.15.146:60901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://183.66.15.146:60901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://183.66.15.146:60901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://183.66.15.146:60901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12高清,http://183.66.15.146:60901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://183.66.15.146:60901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://183.66.15.146:60901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://183.66.15.146:60901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
重庆科教,http://183.66.15.146:60901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://183.66.15.146:60901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
重庆新闻,http://183.66.15.146:60901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
重庆少儿,http://183.66.15.146:60901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
重庆都市,http://183.66.15.146:60901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
重庆时尚,http://183.66.15.146:60901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
重庆娱乐,http://183.66.15.146:60901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
重庆公共农村,http://183.66.15.146:60901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://183.66.15.146:60901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://183.66.15.146:60901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://183.66.15.146:60901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://183.66.15.146:60901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://183.66.15.146:60901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://183.66.15.146:60901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://183.66.15.146:60901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://183.66.15.146:60901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://183.66.15.146:60901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://183.66.15.146:60901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://183.66.15.146:60901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://183.66.15.146:60901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
纪实高清,http://183.66.15.146:60901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://183.66.15.146:60901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://183.66.15.146:60901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://183.66.15.146:60901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.66.15.146:60901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://183.66.15.146:60901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://183.66.15.146:60901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://183.66.15.146:60901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://183.66.15.146:60901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://183.66.15.146:60901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://183.66.15.146:60901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://183.66.15.146:60901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,http://183.66.15.146:60901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://183.66.15.146:60901/tsfile/live/0117_2.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://183.66.15.146:60901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://183.66.15.146:60901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://183.66.15.146:60901/tsfile/live/0140_2.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://183.66.15.146:60901/tsfile/live/0111_2.m3u8?key=txiptv&playlive=1&authid=0
喜剧影院,http://183.66.15.146:60901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=1&authid=0
动作影院,http://183.66.15.146:60901/tsfile/live/0110_2.m3u8?key=txiptv&playlive=1&authid=0


218.13.14.6,#genre#
宣传频道,http://218.13.14.6:60050/iptv/live/sd2025.mp4?key=txiptv
CCTV1综合,http://218.13.14.6:60050/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2财经,http://218.13.14.6:60050/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3综艺,http://218.13.14.6:60050/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4中文国际,http://218.13.14.6:60050/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5体育,http://218.13.14.6:60050/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6电影,http://218.13.14.6:60050/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7国防军事,http://218.13.14.6:60050/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8电视剧,http://218.13.14.6:60050/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9纪录,http://218.13.14.6:60050/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10科教,http://218.13.14.6:60050/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11戏曲,http://218.13.14.6:60050/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12社会与法,http://218.13.14.6:60050/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13新闻,http://218.13.14.6:60050/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14少儿,http://218.13.14.6:60050/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15音乐,http://218.13.14.6:60050/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTVNEWS,http://218.13.14.6:60050/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://218.13.14.6:60050/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://218.13.14.6:60050/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://218.13.14.6:60050/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://218.13.14.6:60050/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://218.13.14.6:60050/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://218.13.14.6:60050/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://218.13.14.6:60050/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://218.13.14.6:60050/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://218.13.14.6:60050/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://218.13.14.6:60050/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://218.13.14.6:60050/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://218.13.14.6:60050/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://218.13.14.6:60050/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://218.13.14.6:60050/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://218.13.14.6:60050/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://218.13.14.6:60050/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://218.13.14.6:60050/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://218.13.14.6:60050/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://218.13.14.6:60050/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://218.13.14.6:60050/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://218.13.14.6:60050/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://218.13.14.6:60050/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://218.13.14.6:60050/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://218.13.14.6:60050/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://218.13.14.6:60050/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://218.13.14.6:60050/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://218.13.14.6:60050/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://218.13.14.6:60050/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://218.13.14.6:60050/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://218.13.14.6:60050/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://218.13.14.6:60050/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
cetv2,http://218.13.14.6:60050/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://218.13.14.6:60050/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
cetv4,http://218.13.14.6:60050/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://218.13.14.6:60050/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://218.13.14.6:60050/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://218.13.14.6:60050/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://218.13.14.6:60050/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://218.13.14.6:60050/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://218.13.14.6:60050/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0

222.142.70.204,#genre#
CCTV1-综合,http://222.142.70.204:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://222.142.70.204:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://222.142.70.204:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://222.142.70.204:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://222.142.70.204:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://222.142.70.204:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://222.142.70.204:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://222.142.70.204:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://222.142.70.204:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://222.142.70.204:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://222.142.70.204:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://222.142.70.204:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://222.142.70.204:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://222.142.70.204:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://222.142.70.204:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://222.142.70.204:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://222.142.70.204:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://222.142.70.204:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.142.70.204:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://222.142.70.204:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.142.70.204:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://222.142.70.204:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://222.142.70.204:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://222.142.70.204:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.142.70.204:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视高清,http://222.142.70.204:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://222.142.70.204:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://222.142.70.204:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://222.142.70.204:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://222.142.70.204:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
福建东南,http://222.142.70.204:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://222.142.70.204:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://222.142.70.204:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://222.142.70.204:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://222.142.70.204:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://222.142.70.204:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://222.142.70.204:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://222.142.70.204:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://222.142.70.204:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://222.142.70.204:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://222.142.70.204:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://222.142.70.204:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
国学频道,http://222.142.70.204:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://222.142.70.204:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://222.142.70.204:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://222.142.70.204:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://222.142.70.204:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://222.142.70.204:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://222.142.70.204:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市频道,http://222.142.70.204:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生频道,http://222.142.70.204:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制频道,http://222.142.70.204:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧频道,http://222.142.70.204:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻频道,http://222.142.70.204:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村,http://222.142.70.204:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共频道,http://222.142.70.204:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
文物宝库,http://222.142.70.204:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
梨园频道,http://222.142.70.204:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界,http://222.142.70.204:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
平顶山综合,http://222.142.70.204:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
平顶山城市,http://222.142.70.204:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
平顶山公共,http://222.142.70.204:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
平顶山教育频道,http://222.142.70.204:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://222.142.70.204:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
谍战剧场,http://222.142.70.204:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://222.142.70.204:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://222.142.70.204:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0

222.173.108.238,#genre#
CCTV1-综合,http://222.173.108.238:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视高清,http://222.173.108.238:352/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
QTV-1高清,http://222.173.108.238:352/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
莱西综合高清,http://222.173.108.238:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://222.173.108.238:352/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://222.173.108.238:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://222.173.108.238:352/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://222.173.108.238:352/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://222.173.108.238:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军事,http://222.173.108.238:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://222.173.108.238:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
